qnaperformancesc,qnaidsc,qnaverificationsc,qnareputationsc,qnatqsc,qna_id,articleid,question,answer,paragraph,isuseredited,articlesourceurl,createdat,updatedat,Label,qnasubtopicid,id,topic_id,macrotopic_id,total_bookmarks,total_votes,total_disagreements,web_crawler_journals_hash_value,author_id,Subtopic,Topic,Macrotopic
,,,,,2137,40,How can stopping fast fashion consumption benefit the environment and society?,"Stopping fast fashion consumption can eliminate 90 tons of waste annually, clean up contaminated water sources, provide fair payments to farmers, prevent resource exploitation, and improve working conditions for employees.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Strategy,121804,7536,,,0,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2133,40,What were some of the significant natural disasters of 202...?,The answer is incomplete and lacks sufficient information to assign a label.,,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Factual,131313,7528,,,,,,,,Natural disaster preparedness,Climate-proofing projects,"Industry, innovation and infrastructure"
,,,,,2134,40,How can digitalization contribute to achieving sustainability in the textile/fashion industry?,"Digitalization can help the textile/fashion industry by optimizing production processes, reducing waste, and improving supply chain transparency, leading to a more sustainable operation overall.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Strategy,131612,7529,,,,,,,,Circular solutions for textile waste,Circular economy initiatives,Climate action
,,,,,2135,40,Why has the growing popularity of fast fashion made sustainable fashion increasingly important?,"The lower cost associated with return processes in fast fashion has led to a surge in consumerism, prompting the need for sustainable fashion to safeguard the planet.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,131610,7532,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2136,40,How does fast fashion contribute to environmental harm?,"Fast fashion leads to unnecessary purchases, shopping addiction, increased logistics frequencies, carbon emissions, waste of plastic packaging resources, and environmental pollution, all of which are detrimental effects on the environment.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,121804,7533,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2138,40,What are some ways in which sustainable fashion can contribute to a more environmentally friendly world?,"Sustainable fashion can contribute to a more environmentally friendly world by making garments more affordable, allowing natural garments to dissolve in a biological manner, upcycling them into new products, and selling them to others, thus reducing waste and promoting circularity.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Strategy,131612,7538,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2139,40,What background knowledge drives the motivation for sustainable fashion?,"The background knowledge emphasizes the importance of the circular fashion movement, conscientious consumerism, lifestyle changes, strengthening regional supply chains, innovation, and collaboration as key factors motivating the shift towards sustainable fashion practices.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,131610,7540,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2140,40,How is the fashion industry addressing sustainability implications?,The fashion industry is addressing sustainability implications by providing 3D sizes to reduce... The answer is incomplete and lacks sufficient information to assign a label.,,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Factual,131610,7541,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2141,40,What are some key considerations in sustainable fashion when evaluating the necessity of acquiring a product?,"In sustainable fashion, key considerations when evaluating the necessity of acquiring a product include assessing the actual need for the item, calculating the number of years it can be used, checking the fabric's natural content, and exploring options to extend the product's lifecycle through recycling or donation.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Management,131610,7544,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2142,40,How does sustainable fashion aim to extend the lifecycle of products?,"Sustainable fashion aims to extend the lifecycle of products by repurposing end-of-use items into yarn or fabric, selling them as second-hand items, or donating/giving them away. This helps reduce waste and promotes a more sustainable approach to fashion consumption.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Management,131610,7545,,,,,,,,Circular fashion and textiles,Circular economy initiatives,Climate action
,,,,,2143,40,What is the concept of sustainable digitalization in industry?,"Sustainable digitalization refers to using digital technologies to enhance sustainability by reducing environmental impact, lowering post-consumer textile wastes, and increasing resource efficiency.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,122006,7548,,,,,,,,Digitalization in circular economy,Circular economy practices,Sustainable consumption and production
,,,,,2144,40,What are some environmental benefits of sustainable digitalization?,"Environmental benefits of sustainable digitalization include environmental protection, climate change mitigation, nature conservation, circular economy practices, and overall sustainability for the environment.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Analysis,122006,7549,,,0,,,,,Digitalization in circular economy,Circular economy practices,Sustainable consumption and production
,,,,,2145,40,How is company management impacted by sustainable digitalization?,"Better company management with sustainable digitalization leads to cost savings, increased effectiveness, and improved competitiveness in the industry.",,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Management,122006,7551,,,,,,,,Digitalization in circular economy,Circular economy practices,Sustainable consumption and production
,,,,,2146,40,How can AI-based interventions assist in pre-season decision-making in the apparel retail industry?,Santa et al. (2020) address comprehensible AI-based interventions for pre-season choice-making in the apparel retail industry.,,2,https://www.sciencedirect.com/science/article/abs/pii/S0952197624002720,2024-01-11 22:00:00.000 +0000,,Science and Tech,121804,7553,,,,,,,,IoT in retail for smart shopping,IoT in cities,Smart cities
